num,en,jp,progression,my
1160,1161,apprentice,見習い(工)、初心者,0,0
1161,1162,chore,雑用、家事、いやな仕事,0,0
1162,1163,dehydration,脱水(症状),0,0
1163,1164,questionable,疑わしい,0,0
1164,1165,outdated,時代[流行]遅れの、旧式の,0,0
1165,1166,forthcoming,来るべき,0,0
1166,1167,gross,総計の；甚だしい；粗野な,0,0
1167,1168,overdue,支払期限を過ぎた、(予定の日時より)遅れた,0,0
1168,1169,contemporary,現代の、現代的な、同時代の,0,0
1169,1170,drastic,徹底的な，抜本的な；極端な,0,0
1170,1171,conditional,～しだいの、条件付きの,0,0
1171,1172,subjective,主観的な,0,0
1172,1173,exotic,外来の；異国風の,0,0
1173,1174,intensive,集中的な、徹底的な,0,0
1174,1175,obscure,（世に）知られていない；不明瞭な,0,0
1175,1176,tedious,退屈な,0,0
1176,1177,exclusive,高級な、排他的な,0,0
1177,1178,decent,まずまずの；きちんとした；上品な,0,0
1178,1179,considerate,思いやりのある,0,0
1179,1180,durable,長持ちする、丈夫な,0,0
1180,1181,perpetual,永続的な；ひっきりなしの,0,0
1181,1182,proficient,堪能な、熟達した,0,0
1182,1183,acoustic,音響の；聴覚の；（楽器が）アコースティックの,0,0
1183,1184,biographical,伝記の,0,0
1184,1185,botanical,植物の、植物学(上)の,0,0
1185,1186,brutal,残酷な、無情な,0,0
1186,1187,commendable,賞賛されるべき、立派な,0,0
1187,1188,desperate,絶望的な、強く望んで、必死の,0,0
1188,1189,extravagant,浪費する、(要求などが)過度な,0,0
1189,1190,filthy,汚い、不潔な,0,0
1190,1191,serene,穏やかな、平静な,0,0
1191,1192,valid,法律的に有効な、理にかなった,0,0
1192,1193,inherent,生来の，本来的に備わっている,0,0
1193,1194,merely,単なる、ただの、単に,0,0
1194,1195,somehow,何とかして、とにかく,0,0
1195,1196,subsequently,その後、続いて,0,0
1196,1197,deliberately,故意に、慎重に,0,0
1197,1198,gently,優しく、静かに,0,0
1198,1199,via,～の手段によって、～経由で,0,0
1199,1200,alongside,～と一緒に、～と並んで,0,0
1200,1201,portray,を描く；（の役）を演じる,0,0
1201,1202,dispatch,を派遣する；を発送する；を処理する,0,0
1202,1203,quote,が～と述べたと伝える、を引用する,0,0
1203,1204,amend,を改正する、を修正する,0,0
1204,1205,betray,をうっかり表す；を裏切る,0,0
1205,1206,wither,(植物などが)しおれる,0,0
1206,1207,omit,を省略する,0,0
1207,1208,fabricate,をでっち上げる、を組み立てる,0,0
1208,1209,violate,（法律・規則など）に違反する；を侵害する,0,0
1209,1210,allege,を主張する,0,0
1210,1211,integrate,を統合する；融合する,0,0
1211,1212,underestimate,（を）過小評価する；（を）軽く見る；を少なく見積もる,0,0
1212,1213,escort,を護衛[護送]する、に付き添う,0,0
1213,1214,facilitate,を促進する、を容易にする,0,0
1214,1215,initiate,を新たに始める,0,0
1215,1216,convey,を伝える、を運ぶ,0,0
1216,1217,populate,に住む，の住民である；に人を住まわせる,0,0
1217,1218,reinforce,を補強する、を強化する,0,0
1218,1219,attain,を獲得する，達成する；に達する,0,0
1219,1220,cheat,(試験で)カンニングをする、をだます,0,0
1220,1221,deceive,をだます（≒take in）,0,0
1221,1222,frustrate,に不満を抱かせる、を挫折させる,0,0
1222,1223,subsidize,に補助金[助成金]を支給する,0,0
1223,1224,alternate,代わりの；交互の,0,0
1224,1225,dedicate,を捧げる,0,0
1225,1226,endeavor,～しようと(懸命に)努力する、を(真剣に)試みる,0,0
1226,1227,intrigue,に興味を持たせる；陰謀を企てる,0,0
1227,1228,soar,急上昇する；空高く飛ぶ,0,0
1228,1229,tease,（を）からかう；をいじめる,0,0
1229,1230,confer,(賞・学位・栄誉・権利など)を授与する、相談する,0,0
1230,1231,forbid,を禁じる,0,0
1231,1232,nod,(頭)を軽く下げる、うなずく,0,0
1232,1233,oblige,に義務づける；に恩恵を施す,0,0
1233,1234,discontent,不満,0,0
1234,1235,disposal,処分、売却,0,0
1235,1236,exile,亡命（者）；（国外）追放,0,0
1236,1237,foe,敵,0,0
1237,1238,itinerary,旅行の日程、旅行計画,0,0
1238,1239,persecution,迫害,0,0
1239,1240,publication,出版(物)、発行,0,0
1240,1241,riddle,なぞなぞ、不可解な人[もの、事実],0,0
1241,1242,sanitation,公衆衛生（学）；下水［衛生］設備,0,0
1242,1243,component,構成部品[部分、要素],0,0
1243,1244,quota,割当量[数]、ノルマ,0,0
1244,1245,cuisine,（独特の）料理，料理法,0,0
1245,1246,detour,迂回(路)、回り道,0,0
1246,1247,inmate,(刑務所などの)収容者、入院患者,0,0
1247,1248,fatigue,(相当の)疲労,0,0
1248,1249,uproar,大騒ぎ、騒動,0,0
1249,1250,coincidence,偶然の一致,0,0
1250,1251,correspondence,通信、一致,0,0
1251,1252,ballot,投票、投票用紙、投票総数,0,0
1252,1253,competence,能力、資格,0,0
1253,1254,enterprise,事業、企業,0,0
1254,1255,hazard,危険（要素）；偶然,0,0
1255,1256,explosion,爆発、急激な増加,0,0
1256,1257,famine,飢饉；（食糧・物資の）ひどい不足,0,0
1257,1258,acceptance,受諾、受け取り,0,0
1258,1259,leftover,(特に食事の)残りもの,0,0
1259,1260,apprehension,不安、懸念,0,0
1260,1261,wreck,残骸、難破(船),0,0
1261,1262,landmark,（ある場所の）目印；画期的な出来事,0,0
1262,1263,dweller,居住者,0,0
1263,1264,geometry,幾何学,0,0
1264,1265,standby,(いざというとき)頼りになるもの(人)、交替要因,0,0
1265,1266,diversity,多様性,0,0
1266,1267,accuracy,正確さ、的確さ,0,0
1267,1268,tap,(水道などの)蛇口,0,0
1268,1269,brick,れんが,0,0
1269,1270,bay,入江、湾,0,0
1270,1271,lenient,寛大な,0,0
1271,1272,stubborn,頑固な，強情な（≒obstinate）；手に負えない,0,0
1272,1273,clumsy,不器用な,0,0
1273,1274,perilous,とても危険な,0,0
1274,1275,adverse,不都合な；逆の,0,0
1275,1276,persistent,執拗な、固執する、持続する,0,0
1276,1277,outrageous,法外な、途方もない、けしからぬ,0,0
1277,1278,skeptical,（～に）懐疑的な（of/about）,0,0
1278,1279,legitimate,合法的な；妥当な,0,0
1279,1280,corrupt,を堕落させる；を買収する；堕落する,0,0
1280,1281,experimental,実験の、実験[試験]的な,0,0
1281,1282,improper,不適切な、無作法な,0,0
1282,1283,spontaneous,自然発生的な；自発的な,0,0
1283,1284,unconditional,無条件の、絶対的な,0,0
1284,1285,counterfeit,偽造の、偽の,0,0
1285,1286,dizzy,目まいがする；当惑した,0,0
1286,1287,sustainable,持続できる、維持できる,0,0
1287,1288,democratic,民主主義の、民主的な,0,0
1288,1289,conservative,保守的な,0,0
1289,1290,fundamental,基本的な、必須の,0,0
1290,1291,ambitious,(計画などが)野心的な、(人が)大志を抱いた,0,0
1291,1292,concrete,具体的な、明確な、コンクリート製の,0,0
1292,1293,cruel,残酷な,0,0
1293,1294,inferior,劣悪な、劣った,0,0
1294,1295,ample,十分すぎるほどの；広い,0,0
1295,1296,inaccurate,不正確な、誤りのある,0,0
1296,1297,inadequate,不十分な、不適当な,0,0
1297,1298,inappropriate,ふさわしくない、不適当な,0,0
1298,1299,uncertain,はっきり分からない、(人が)確信がない,0,0
1299,1300,vague,あいまいな、不明確な,0,0
1300,1301,retreat,引っ込む、退く,0,0
1301,1302,revolt,暴動[反乱]を起こす、をむかむかさせる,0,0
1302,1303,deflect,(人の注意・非難など)をそらす、の方向を変えさせる,0,0
1303,1304,demote,を降格する,0,0
1304,1305,despise,を軽蔑する、をひどく嫌う,0,0
1305,1306,grasp,を理解する、をしっかりと握る,0,0
1306,1307,summon,を呼び出す、を召喚する、(議会など)を招集する,0,0
1307,1308,expel,を追放する；を吐き出す,0,0
1308,1309,redeem,(失敗・欠点など)を補う、を埋め合わせる,0,0
1309,1310,comprise,から成る；を構成する,0,0
1310,1311,prevail,普及している；支配的である；（～に）打ち勝つ（over）,0,0
1311,1312,eject,を取り出す、を追い出す,0,0
1312,1313,falsify,を偽造する,0,0
1313,1314,obstruct,をふさぐ、を妨害する,0,0
1314,1315,depict,を描く,0,0
1315,1316,tremble,震える,0,0
1316,1317,confess,（を）告白する,0,0
1317,1318,stare,じっと見つめる,0,0
1318,1319,ache,痛む、うずく,0,0
1319,1320,reflect,を反映する、を反射する、熟考する,0,0
1320,1321,assert,を主張する,0,0
1321,1322,impose,(規則・税・罰金など)を課[科]す、を押しつける,0,0
1322,1323,interpret,を解釈する、を通訳する,0,0
1323,1324,devote,(努力・時間など)を捧げる、に専念する,0,0
1324,1325,deteriorate,(状況・質など)が悪化する,0,0
1325,1326,contemplate,（を）熟考する；を予想する,0,0
1326,1327,delegate,(権限・責任など)を委譲[委任]する、(人)を代表として派遣する,0,0
1327,1328,propel,を進ませる、(人)を駆り立てる,0,0
1328,1329,recede,後退する、退く,0,0
1329,1330,scrape,(泥・ペンキ・さびなど)をこすり取る、の表面をこする,0,0
1330,1331,smash,を粉砕する；を強打する；粉々に壊れる；激突する,0,0
1331,1332,scold,(特に子供)をしかる,0,0
1332,1333,amuse,を楽しませる,0,0
1333,1334,overhaul,(システムなど)を総点検する、を分解修理する,0,0
1334,1335,herd,(牛・羊などの)群,0,0
1335,1336,bait,誘惑物、(釣り針・わなにつける)餌,0,0
1336,1337,petition,請願(書)、嘆願(書),0,0
1337,1338,ransom,身代金、(身代金などによる)解放,0,0
1338,1339,fragrance,芳香,0,0
1339,1340,insight,見識、洞察力,0,0
1340,1341,conquest,征服、(欠点・課題などの)克服,0,0
1341,1342,sincerity,誠実,0,0
1342,1343,tariff,関税,0,0
1343,1344,sanction,制裁(措置)、認可,0,0
1344,1345,sphere,領域；球体；天体,0,0
1345,1346,outcast,見捨てられた人、浮浪者,0,0
1346,1347,affair,事情、事柄、問題,0,0
1347,1348,scandal,スキャンダル、不正行為,0,0
1348,1349,allergy,アレルギー,0,0
1349,1350,destruction,破壊、破滅,0,0
1350,1351,peasant,(発展途上国などの)小作人、貧農,0,0
1351,1352,burden,負担、重荷、荷物,0,0
1352,1353,faculty,(大学・学部の)教授陣、学部、才能、能力,0,0
1353,1354,tactics,作戦，方策；戦術，戦法,0,0
1354,1355,fare,(乗り物の)運賃、料金,0,0
1355,1356,manner,方法、風習、行儀、作法,0,0
1356,1357,correlation,相互[相関]関係,0,0
1357,1358,weed,雑草、草,0,0
1358,1359,command,命令、指図、(外国語などを)自由に使える能力,0,0
1359,1360,quarter,４分の１、(都市の特定の)地区、四半期,0,0
1360,1361,availability,(入手の)可能性、有用[有効]性,0,0
1361,1362,caution,用心、注意、警戒、警告,0,0
1362,1363,prevention,予防、防止、妨害,0,0
1363,1364,reptile,爬虫類(動物),0,0
1364,1365,fate,運命、(最終的な)結末,0,0
1365,1366,inclination,意向、願望、好み,0,0
1366,1367,scorn,軽蔑、侮蔑,0,0
1367,1368,contempt,軽蔑；恥辱,0,0
1368,1369,domain,分野；領域；ドメイン,0,0
1369,1370,pillar,柱、支柱,0,0
1370,1371,tender,柔らかい、優しい,0,0
1371,1372,awkward,ばつの悪い、気まずい、ぎこちない,0,0
1372,1373,fierce,猛烈な；どう猛な,0,0
1373,1374,peculiar,変な、特有の,0,0
1374,1375,genuine,本物の,0,0
1375,1376,vigorous,精力的な；激しい；活力のある,0,0
1376,1377,gloomy,陰気な；薄暗い；悲観的な,0,0
1377,1378,medieval,中世の,0,0
1378,1379,subtle,微妙な、かすかな,0,0
1379,1380,rigid,厳しい；硬直した,0,0
1380,1381,coarse,粗い、粗野な,0,0
1381,1382,humble,謙虚な、地位[身分]などが低い,0,0
1382,1383,slack,たるんだ、(商売などが)不活発な,0,0
1383,1384,trivial,取るに足らない,0,0
1384,1385,mutual,相互の,0,0
1385,1386,redundant,不要な、余分な、(表現などが)冗長な,0,0
1386,1387,premature,早過ぎる、(判断などが)早まった,0,0
1387,1388,attentive,注意深い,0,0
1388,1389,integral,不可欠な、必要な,0,0
1389,1390,memorable,忘れられない、記憶すべき,0,0
1390,1391,persuasive,説得力のある,0,0
1391,1392,prevalent,蔓延している、広く行き渡っている,0,0
1392,1393,unaware,気づかないで、知らないで,0,0
1393,1394,worthwhile,(時間・労力・金をかける)価値のある,0,0
1394,1395,amazing,驚くべき,0,0
1395,1396,eligible,適格の，資格のある；（結婚相手として）望ましい,0,0
1396,1397,vicious,悪意[敵意]のある、乱暴な,0,0
1397,1398,invisible,見えない,0,0
1398,1399,invalid,(法的に)無効な,0,0
1399,1400,rotten,(食べ物などが)腐った、(道徳的に)腐敗した,0,0
1400,1401,plague,疫病；（害虫などの）異常発生,0,0
1401,1402,sponsor,に資金を提供する、を後援する,0,0
1402,1403,honor,を賞賛する、に与える、を尊敬する,0,0
1403,1404,remark,～と述べる,0,0
1404,1405,incorporate,を取り[組み]入れる,0,0
1405,1406,resolve,(問題など)を解決する、を決意する,0,0
1406,1407,sway,(ゆっくりと)揺れる、動揺する,0,0
1407,1408,inherit,(遺伝で)を受け継ぐ、を相続する,0,0
1408,1409,pile,を大量に積む、を積み重ねる、積み重なる,0,0
1409,1410,renovate,を改修[改築]する,0,0
1410,1411,maximize,を最大限にする,0,0
1411,1412,uncover,(遺跡など)を発掘する、の覆いを取る、を明るみに出す,0,0
1412,1413,mislead,に誤った考えを持たせる、を欺く,0,0
1413,1414,opt,選ぶ,0,0
1414,1415,outnumber,より数で勝る,0,0
1415,1416,presume,と思う；と推定する；を前提とする,0,0
1416,1417,refine,を洗練する；を精製する,0,0
1417,1418,stir,をかき回す；を揺り動かす,0,0
1418,1419,strive,懸命に努力する,0,0
1419,1420,thrill,をわくわく[ぞくぞく]させる,0,0
1420,1421,tighten,を固く締める、を強化する,0,0
1421,1422,arouse,（感情など）を引き起こす；を目覚めさせる,0,0
1422,1423,buzz,(場所が)ざわつく、どよめく,0,0
1423,1424,converge,集まる、集中する,0,0
1424,1425,deduct,を控除する、を減じる,0,0
1425,1426,disconnect,(人)のインターネットへの接続を切る、の接続を断つ,0,0
1426,1427,gossip,うわさ話をする,0,0
1427,1428,wander,(当てもなく)歩き回る、ぶらつく,0,0
1428,1429,suck,（を）吸う；（を）しゃぶる,0,0
1429,1430,dye,を～色に染める、を染める,0,0
1430,1431,trespass,(不法)侵入する、侵害する,0,0
1431,1432,graze,(家畜などが)牧草を食べる,0,0
1432,1433,entrust,AにBを任せる,0,0
1433,1434,peer,同僚、仲間、同等[対等]の者,0,0
1434,1435,molecule,分子、微粒子,0,0
1435,1436,meantime,その間,0,0
1436,1437,merit,価値、優秀さ、長所,0,0
1437,1438,prospect,見込み、見通し、期待,0,0
1438,1439,chatter,くだらないおしゃべり,0,0
1439,1440,funeral,葬式,0,0
1440,1441,methodology,方法論、研究方法,0,0
1441,1442,bundle,束、包み,0,0
1442,1443,burglar,強盗、泥棒,0,0
1443,1444,canyon,峡谷,0,0
1444,1445,duration,（時間の）継続，持続（時間）,0,0
1445,1446,fountain,噴水、源泉、湧き水,0,0
1446,1447,genius,天賦の才、天才(的な人),0,0
1447,1448,grassland,牧草地、草原,0,0
1448,1449,interval,（時間の）間隔；合間；隔たり；小休止,0,0
1449,1450,longevity,長寿；寿命；長年勤続,0,0
1450,1451,mode,方法、様式,0,0
1451,1452,needle,針、縫い針、編み針,0,0
1452,1453,organizer,主催者、まとめ役、幹事,0,0
1453,1454,rehearsal,(劇・音楽などの)リハーサル、下げいこ,0,0
1454,1455,servant,(特に住み込みの)使用人、召使,0,0
1455,1456,sociology,社会学,0,0
1456,1457,spectacle,(印象的な)光景、壮観、見もの,0,0
1457,1458,norm,標準、規範、典型,0,0
1458,1459,certificate,証明書；免許状,0,0
1459,1460,vice,悪習、悪,0,0
1460,1461,knot,結び目、結び方,0,0
1461,1462,rubber,ゴム、ゴム製品,0,0
1462,1463,asteroid,小惑星,0,0
1463,1464,syndrome,症候群、シンドローム,0,0
1464,1465,detention,拘置、留置,0,0
1465,1466,distress,苦悩、苦痛,0,0
1466,1467,ignition,(エンジンの)点火装置、点火,0,0
1467,1468,esteem,尊敬、尊重,0,0
1468,1469,hospitality,親切なもてなし，歓待；受容性,0,0
1469,1470,legacy,遺産,0,0
1470,1471,sane,(考え方などが)健全な、分別のある、正気の,0,0
1471,1472,doubtful,(物・事が)疑わしい、(人が)疑わしく思う,0,0
1472,1473,favorable,好意的な、好ましい,0,0
1473,1474,generous,気前のよい、寛大な,0,0
1474,1475,hollow,空洞の；空虚な；うわべだけの,0,0
1475,1476,internal,内部の、内側の、国内の,0,0
1476,1477,interpersonal,人間[対人]関係の,0,0
1477,1478,staple,必需食品；主要産物,0,0
1478,1479,tolerant,寛容な、包容力のある,0,0
1479,1480,folk,民間(起源)の、民衆の,0,0
1480,1481,furious,激怒した；猛烈な,0,0
1481,1482,ironic,皮肉な、反語的な,0,0
1482,1483,pale,(人・顔色などが)青白い、血の気を失った、(色が)淡い、薄い,0,0
1483,1484,pregnant,妊娠した,0,0
1484,1485,rewarding,満足感が得られる、報われる,0,0
1485,1486,sacred,神聖な、聖なる、宗教的な,0,0
1486,1487,terrific,素晴らしい、すてきな,0,0
1487,1488,abridged,簡約[短縮]された,0,0
1488,1489,dull,退屈な、頭が鈍い,0,0
1489,1490,faint,かすかな；めまいがする；弱々しい,0,0
1490,1491,irresponsible,無責任な,0,0
1491,1492,notorious,悪名高い（≒infamous）,0,0
1492,1493,recurrent,(周期的に)繰り返される、(病気などが)再発する,0,0
1493,1494,irresistible,抵抗できない、非常に魅力的な,0,0
1494,1495,binding,拘束力のある、義務を負わせる,0,0
1495,1496,dejected,落胆した、元気のない,0,0
1496,1497,fictitious,架空の、偽りの,0,0
1497,1498,gracious,親切な、丁寧な,0,0
1498,1499,upcoming,やがて起ころう[現れよう]としている、来るべき,0,0
1499,1500,abundant,豊富な,0,0
1500,1501,grind,（穀物など）をひく,0,0
1501,1502,archive,〔しばしば～s〕記録文書，公文書；公文書保管所；（コンピューターの）アーカイブ,0,0
1502,1503,devise,を考案する,0,0
1503,1504,precede,に先行する,0,0
1504,1505,horrify,を怖がらせる,0,0
1505,1506,lodge,(苦情・抗議など)を申し出る、を預ける、を泊める,0,0
1506,1507,mediate,調停する、仲裁する,0,0
1507,1508,mingle,付き合う、仲間に入る、混ざる,0,0
1508,1509,perspire,汗をかく,0,0
1509,1510,concede,(しぶしぶ)～と認める,0,0
1510,1511,hinder,を妨げる,0,0
1511,1512,waver,(心が)揺れ動く、迷う,0,0
1512,1513,formulate,(計画など)を(注意深く)まとめる、を明確に述べる,0,0
1513,1514,exhale,(息・煙・言葉など)を吐き出す,0,0
1514,1515,rebound,(ボールなどが)跳ね返る,0,0
1515,1516,gratify,を喜ばせる、を満足させる,0,0
1516,1517,pledge,を誓う，約束する；を与えることを約束する,0,0
1517,1518,fasten,をしっかり留める、を固定する,0,0
1518,1519,relay,を伝達する、を取り次ぐ、を中継で送る,0,0
1519,1520,align,を一直線に並べる,0,0
1520,1521,ascend,（を）上がる,0,0
1521,1522,gaze,じっと見る,0,0
1522,1523,adore,が大好きである、を敬愛する,0,0
1523,1524,chill,(食べ物・飲み物など)を冷やす、冷える,0,0
1524,1525,curve,カーブする、曲がる,0,0
1525,1526,deflate,(タイヤ・風船などが)しぼむ、をしぼませる,0,0
1526,1527,detach,を分離する、を取り外す,0,0
1527,1528,enclose,を同封する；を取り囲む,0,0
1528,1529,fetch,を（行って）持って［連れて］くる,0,0
1529,1530,proclaim,を宣言する,0,0
1530,1531,forge,を偽造する；（関係など）を築く；を鍛造する,0,0
1531,1532,outburst,(火山・怒り・笑いなど)の爆発,0,0
1532,1533,dimension,局面、寸法、規模、次元,0,0
1533,1534,swarm,大群,0,0
1534,1535,sequel,続編、結果,0,0
1535,1536,artifact,人工遺物、工芸品,0,0
1536,1537,mercy,慈悲；〔通例a ～〕幸運,0,0
1537,1538,successor,後継者、相続人,0,0
1538,1539,triumph,(大)勝利、成功,0,0
1539,1540,clause,(法律・条約などの)条項、(文の)節,0,0
1540,1541,analogy,類推；類似,0,0
1541,1542,downfall,破滅、転落、(雨・雪などの)大降り,0,0
1542,1543,fusion,融合(物)、(政府などの)連立,0,0
1543,1544,fracture,骨折、割れ目、裂け目,0,0
1544,1545,menace,困りもの、危険人物、脅威,0,0
1545,1546,setback,(進歩・発展の)妨げ、支障,0,0
1546,1547,empathy,共感、感情移入,0,0
1547,1548,tumble,転倒、(株価などの)暴落,0,0
1548,1549,diameter,直径,0,0
1549,1550,momentum,勢い、はずみ,0,0
1550,1551,troop,軍隊、兵隊,0,0
1551,1552,pharmacy,薬屋、薬局,0,0
1552,1553,nightmare,悪夢、(悪夢のような)恐ろしい経験,0,0
1553,1554,slope,坂、斜面,0,0
1554,1555,glacier,氷河,0,0
1555,1556,grief,(死などに対する)深い悲しみ、悲痛,0,0
1556,1557,misery,惨めさ、悲惨さ,0,0
1557,1558,accent,なまり、方言,0,0
1558,1559,ambassador,大使,0,0
1559,1560,autopsy,検死,0,0
1560,1561,blast,爆発、爆破、突風,0,0
1561,1562,courtesy,礼儀正しさ；好意；優遇,0,0
1562,1563,deed,(意図的な)行為、行い,0,0
1563,1564,discourse,話し合い，会話；講演；論説,0,0
1564,1565,impulse,衝動,0,0
1565,1566,jar,(広口の)びん、つぼ,0,0
1566,1567,sibling,兄弟姉妹(の１人),0,0
1567,1568,enthusiasm,熱狂、熱中,0,0
1568,1569,treasure,宝物、貴重品,0,0
1569,1570,horizontal,水平な,0,0
1570,1571,indefinite,限定されない、不定の、はっきりしない,0,0
1571,1572,vulgar,下品な、無作法な,0,0
1572,1573,resilient,回復力のある、弾力(性)ある,0,0
1573,1574,aquatic,(動植物が)水生の、水の,0,0
1574,1575,insistent,強く主張する、執拗な,0,0
1575,1576,frantic,大急ぎの、気が狂いそうな,0,0
1576,1577,deceptive,人を惑わすような,0,0
1577,1578,illogical,筋の通らない、不合理な,0,0
1578,1579,elaborate,精巧な、入念な,0,0
1579,1580,mellow,(性格が)円熟した、柔らかくて豊かな[美しい],0,0
1580,1581,boundless,無限の,0,0
1581,1582,cordial,心温まる、心からの,0,0
1582,1583,seasonal,季節(ごと)の,0,0
1583,1584,sour,酸っぱい,0,0
1584,1585,swift,素早い,0,0
1585,1586,cumulative,累積する、しだいに増加する,0,0
1586,1587,savage,残酷な、凶暴な,0,0
1587,1588,admirable,賞賛に値する、素晴らしい,0,0
1588,1589,informative,有益な、情報[知識]を提供する,0,0
1589,1590,proportional,釣り合った、比例した,0,0
1590,1591,simultaneous,同時に起こる,0,0
1591,1592,static,変化[進歩]のない,0,0
1592,1593,uneasy,不安な、心配な、落ち着かない,0,0
1593,1594,unequal,(権利などが)不平等な,0,0
1594,1595,autonomous,自治の、自主的な,0,0
1595,1596,bold,大胆な、勇敢な,0,0
1596,1597,pessimistic,悲観的な,0,0
1597,1598,repetitive,繰り返しの,0,0
1598,1599,respiratory,呼吸器に関する、呼吸の,0,0
1599,1600,coherent,一貫した，筋の通った；結束した,0,0
1600,1601,account for ～,(割合・分量など)を占める、～(の理由)を説明する,0,0
1601,1602,accuse A of B,AをBの罪で告訴する、AをBの理由で非難する,0,0
1602,1603,act on ～,(忠告・情報など)に従って行動する、～に影響を及ぼす,0,0
1603,1604,act out ～,(物語・経験など)を身振りで実演する,0,0
1604,1605,add up to ～,(合計が)～になる、結局～ということになる,0,0
1605,1606,adhere to ～,(信念・規則など)を順守する、～に固執する,0,0
1606,1607,air out ～,(部屋など)を換気する、(衣類・寝具など)を外気に当てる,0,0
1607,1608,all but,ほとんど,0,0
1608,1609,allow for ～,～を考慮に入れる、～を見込む,0,0
1609,1610,answer for ～,～の責任を負う、～の罰を受ける,0,0
1610,1611,aspire to do ～,～することを熱望[切望]する,0,0
1611,1612,attribute A to B,AをBのせいと考える,0,0
1612,1613,back down,撤回する、敗北[非]を認める,0,0
1613,1614,back off,手を引く、撤回する、後退する,0,0
1614,1615,back up ～,～を裏付ける、～を支援する、(ファイルなど)のコピーを取る,0,0
1615,1616,back on ～,～を当てにする,0,0
1616,1617,be committed to ～,～に献身している,0,0
1617,1618,be destined to do ～,～する運命である,0,0
1618,1619,(be) free of ～,(料金・税金など)がない、～免除されている,0,0
1619,1620,be obsessed with ～,(妄想・固定観念など)に取りつかれている,0,0
1620,1621,be subject to ～,(病気など)にかかりやすい、(影響など)を受けやすい,0,0
1621,1622,blast off,打ち上げられる、発射される,0,0
1622,1623,blow up,(かんかんに)怒る、爆発する,0,0
1623,1624,bounce back,(打撃・病気などから)回復する、立ち直る,0,0
1624,1625,branch off,(話題が)変わる、(わき道に)それる,0,0
1625,1626,break away from ～,(伝統・習慣など)を断つ、(束縛など)から逃れる,0,0
1626,1627,break down,決裂する、失敗する、故障する,0,0
1627,1628,break off ～,～を中断する、～を急にやめる,0,0
1628,1629,break out,勃発する、(伝染病などが)発生する,0,0
1629,1630,bring about ～,～を引き起こす、～を招く,0,0
1630,1631,bring down ～,(人・政府など)を(打ち)倒す,0,0
1631,1632,bring off ～,～をやってのける、～を成し遂げる,0,0
1632,1633,bring on ～,(災い・病気など)をもたらす,0,0
1633,1634,bring out ～,(才能・性質など)を引き出す、～を発揮させる,0,0
1634,1635,bump into ～,～にばったり出会う,0,0
1635,1636,burn out ～,(人)を疲れ果てさせる、～を燃え尽きさせる,0,0
1636,1637,by means of ～,～用いて、～によって,0,0
1637,1638,call for ～,～を必要とする、～を要求する,0,0
1638,1639,call off ～,～を中止する,0,0
1639,1640,call on ～,～を訪ねる、(人)に頼む,0,0
1640,1641,carry away ～,無我夢中になる、～を持ち去る,0,0
1641,1642,carry through ～,～を成し遂げる、～を成就させる,0,0
1642,1643,catch up on ～,(近況など)について新しい情報を知る、～の遅れを取り戻す,0,0
1643,1644,check off ～,～にチェックマークをつける,0,0
1644,1645,chip in ～,(金・労力などを)出し合う,0,0
1645,1646,clean out ～,～の中をきれいにする、～を空にする,0,0
1646,1647,clear out ～,～の中身を出してきれいに片付ける、～を空にする,0,0
1647,1648,clear up (～),(誤解など)を解く、(問題など)を解明する、～片付ける、晴れる,0,0
1648,1649,close in (on ～),(～を)包囲する、(～に)追ってくる,0,0
1649,1650,come after ～,～の後をつける、～を追跡する,0,0
1650,1651,come before ～,(問題などが)(法廷など)で審議される、(法廷など)に出頭する,0,0
1651,1652,come down to ～,要するに～ということになる,0,0
1652,1653,come down with ～,(軽い病気)にかかる,0,0
1653,1654,come into ～,～の状態になる,0,0
1654,1655,come off,結局～になる、行われる,0,0
1655,1656,come through,要求に応える、伝えられる,0,0
1656,1657,comply with ～,(規則・基準など)に従う,0,0
1657,1658,contribute to ～,～の一因となる、～に寄与[貢献]する～に寄付する,0,0
1658,1659,cope with ～,～うまく処理する、～に対処する,0,0
1659,1660,count for ～,～の価値がある,0,0
1660,1661,count on ～,～を当てにする,0,0
1661,1662,cover for ～,～の代わり[代理]を務める,0,0
1662,1663,cover up ～,～(の事実)を隠す、～を秘密にする,0,0
1663,1664,crack up,神経が参る、気が変になる、大笑いする,0,0
1664,1665,cross out ～,～を線を引いて消す,0,0
1665,1666,cut back (on ～),(～を)削減[縮小]する,0,0
1666,1667,cut down (on ～),(～を)減らす,0,0
1667,1668,cut in (on ～),(話などに)割り込む、さえぎる,0,0
1668,1669,deal in ～,(商品)を商う、(仕事など)に従事する,0,0
1669,1670,deprive A of B,AからBを奪う,0,0
1670,1671,die down,静まる、衰える,0,0
1671,1672,die out,絶滅する,0,0
1672,1673,dispose of ～,～を処分する、を捨てる,0,0
1673,1674,do away with ～,～を廃止する、～を取り除く,0,0
1674,1675,drag on,(会議などがだらだらと)長引く,0,0
1675,1676,drag out ～,～を(必要以上に)長引かせる,0,0
1676,1677,draw on ～,(技術・経験など)に頼る、～を利用する,0,0
1677,1678,draw up ～,(計画)を立てる、(報告書など)を作成する,0,0
